method,config,seed,composite,weighted_tardiness,setup_cost,makespan
NN-Greedy,large_3m,6,158.95854949951172,124.38331604003906,193.53378295898438,324.58892822265625
NN-Greedy,large_3m,7,157.17538452148438,108.94169616699219,205.40907287597656,324.4620361328125
NN-Greedy,large_3m,8,156.42898559570312,114.61386108398438,198.24411010742188,299.7823486328125
NN-Greedy,large_3m,9,229.16773986816406,270.04345703125,188.29202270507812,352.74444580078125
NN-Greedy,large_3m,10,99.77204895019531,24.670578002929688,174.87351989746094,322.3154602050781
NN-Greedy,large_3m,11,154.42059326171875,106.93719482421875,201.90399169921875,324.71734619140625
NN-Greedy,large_3m,12,95.1912612915039,0.0,190.3825225830078,306.5447082519531
NN-Greedy,large_3m,13,122.41619110107422,41.22314453125,203.60923767089844,341.8165283203125
NN-Greedy,large_3m,14,156.44708251953125,126.79472351074219,186.0994415283203,334.2019958496094
NN-Greedy,large_3m,15,133.69046020507812,76.42677307128906,190.9541473388672,330.9326171875
NN-Greedy,large_3m,16,138.95195770263672,85.1475830078125,192.75633239746094,298.861328125
NN-Greedy,large_3m,17,171.04248809814453,153.58819580078125,188.4967803955078,289.46270751953125
NN-Greedy,large_3m,18,90.59901428222656,0.0,181.19802856445312,339.4081115722656
NN-Greedy,large_3m,19,101.77326965332031,24.631561279296875,178.91497802734375,321.9048767089844
NN-Greedy,large_3m,20,118.70641326904297,55.88037109375,181.53245544433594,298.7252197265625
NN-Greedy,large_3m,21,94.03318786621094,2.24176025390625,185.82461547851562,333.29217529296875
NN-Greedy,large_3m,22,110.69759368896484,27.975692749023438,193.41949462890625,280.0912170410156
NN-Greedy,large_3m,23,105.59623718261719,21.770278930664062,189.4221954345703,267.3890380859375
NN-Greedy,large_3m,24,143.38077545166016,99.33015441894531,187.431396484375,303.6160888671875
NN-Greedy,large_3m,25,97.13727569580078,20.120193481445312,174.15435791015625,278.0388488769531
NN-Greedy,large_3m,26,154.10997009277344,105.96292114257812,202.25701904296875,337.11346435546875
NN-Greedy,large_3m,27,219.59677124023438,241.8138885498047,197.37965393066406,317.8509216308594
